BeeID,bout_index,event_type,dt,Temperature,q10,metabolic_rate_uL_h,metabolic_rate_mL_h,weight_g,mass_specific_mL_g_h
unmarked46,459,buzz,1,24,0.9541301642708879,12337.706783272966,12.337706783272965,0.16799999999999926,73.43873085
unmarked46,480,flight,1,24,0.9541301642708879,12577.21101049998,12.57721101049998,0.16799999999999926,74.86435125
unmarked46,481,flight,1,24,0.9541301642708879,12581.00768524965,12.581007685249649,0.16799999999999926,74.88695050743871
unmarked46,495,flight,2,24,0.9541301642708879,12515.432036493603,12.515432036493603,0.16799999999999926,74.49661926
unmarked46,496,flight,1,24,0.9541301642708879,12536.65208217302,12.536652082173019,0.16799999999999926,74.62292906055401
unmarked46,497,flight,2,24,0.9541301642708879,12484.383114339964,12.484383114339964,0.16799999999999926,74.31180425202392
unmarked46,498,flight,1,24,0.9541301642708879,12362.700032100007,12.362700032100006,0.16799999999999926,73.58750019
unmarked46,502,flight,1,24,0.9541301642708879,12344.296006187416,12.344296006187417,0.16799999999999926,73.47795241778256
unmarked46,503,flight,1,24,0.9541301642708879,12385.304902299844,12.385304902299843,0.16799999999999926,73.72205298988034
unmarked46,504,flight,1,24,0.9541301642708879,12428.839571783134,12.428839571783133,0.16799999999999926,73.98118792728087
unmarked46,512,flight,2,24,0.9541301642708879,12586.372377511274,12.586372377511275,0.16799999999999926,74.9188832
unmarked46,513,flight,1,24,0.9541301642708879,12776.417359412979,12.776417359412978,0.16799999999999926,76.05010332983949
unmarked46,514,flight,3,24,0.9541301642708879,12741.094315775474,12.741094315775474,0.16799999999999926,75.83984711771149
unmarked46,526,flight,1,24,0.9541301642708879,11762.629634142953,11.762629634142954,0.16799999999999926,70.01565258418455
unmarked46,540,flight,1,24,0.9541301642708879,12228.866102218059,12.228866102218058,0.16799999999999926,72.79086966
unmarked46,541,flight,2,24,0.9541301642708879,12272.627473028375,12.272627473028376,0.16799999999999926,73.05135401
unmarked46,542,flight,1,24,0.9541301642708879,12365.268168850162,12.365268168850161,0.16799999999999926,73.60278671934653
unmarked46,543,flight,1,24,0.9541301642708879,12352.606098266155,12.352606098266154,0.16799999999999926,73.52741725158458
unmarked46,544,flight,2,24,0.9541301642708879,12080.032101197574,12.080032101197574,0.16799999999999926,71.90495298
unmarked46,545,flight,2,24,0.9541301642708879,12265.095951163687,12.265095951163687,0.16799999999999926,73.00652352
unmarked46,546,flight,2,24,0.9541301642708879,12154.775414223994,12.154775414223995,0.16799999999999926,72.34985365609552
unmarked46,547,flight,2,24,0.9541301642708879,12232.279789119788,12.232279789119788,0.16799999999999926,72.81118922095145
unmarked46,548,flight,2,24,0.9541301642708879,11936.338381024083,11.936338381024083,0.16799999999999926,71.04963322038175
unmarked46,549,flight,2,24,0.9541301642708879,12047.834215500117,12.047834215500117,0.16799999999999926,71.71329890178673
unmarked46,550,flight,2,24,0.9541301642708879,12451.021380668135,12.451021380668134,0.16799999999999926,74.11322250397731
unmarked47,551,buzz,2,24,0.9541301642708879,8588.933566025366,8.588933566025366,0.22599999999999554,38.00413082312184
unmarked47,552,buzz,1,24,0.9541301642708879,8666.188340470184,8.666188340470184,0.22599999999999554,38.34596611
unmarked47,553,buzz,2,24,0.9541301642708879,9836.462381504176,9.836462381504177,0.22599999999999554,43.52416982966536
unmarked47,554,buzz,2,24,0.9541301642708879,10006.395062847183,10.006395062847183,0.22599999999999554,44.276084348882215
unmarked47,555,buzz,1,24,0.9541301642708879,9619.184616453853,9.619184616453852,0.22599999999999554,42.56276378961965
unmarked47,556,buzz,2,24,0.9541301642708879,9800.216503,9.800216503171791,0.22599999999999554,43.36378983704418
unmarked47,557,buzz,1,24,0.9541301642708879,9900.382423599178,9.900382423599178,0.22599999999999554,43.80700187433351
unmarked47,558,buzz,2,24,0.9541301642708879,10459.525217333794,10.459525217333795,0.22599999999999554,46.28108503245133
unmarked47,559,buzz,2,24,0.9541301642708879,10661.31458742751,10.66131458742751,0.22599999999999554,47.17395835145009
unmarked47,560,buzz,1,24,0.9541301642708879,10741.098570111775,10.741098570111776,0.22599999999999554,47.52698482350437
unmarked47,561,buzz,1,24,0.9541301642708879,10916.410828146976,10.916410828146976,0.22599999999999554,48.30270277941235
unmarked47,562,buzz,2,24,0.9541301642708879,12759.728477883686,12.759728477883685,0.22599999999999554,56.45897556585813
unmarked47,563,buzz,2,24,0.9541301642708879,11645.107322723352,11.645107322723351,0.22599999999999554,51.52702355187425
unmarked47,564,buzz,1,24,0.9541301642708879,10899.758585215988,10.899758585215988,0.22599999999999554,48.22902028856727
unmarked47,565,buzz,3,24,0.9541301642708879,10969.876847684123,10.969876847684123,0.22599999999999554,48.53927808709885
unmarked47,566,buzz,2,24,0.9541301642708879,12433.584842742119,12.43358484274212,0.22599999999999554,55.01586213602816
unmarked47,567,buzz,1,24,0.9541301642708879,12223.54778068241,12.22354778068241,0.22599999999999554,54.08649460479049
unmarked47,568,buzz,2,24,0.9541301642708879,12003.13455308626,12.00313455308626,0.22599999999999554,53.111214836665916
unmarked47,569,buzz,2,24,0.9541301642708879,11847.083893155293,11.847083893155293,0.22599999999999554,52.42072519095366
unmarked47,570,buzz,1,24,0.9541301642708879,12374.469036850254,12.374469036850254,0.22599999999999554,54.75428777367477
unmarked47,571,buzz,1,24,0.9541301642708879,12921.181041152684,12.921181041152684,0.22599999999999554,57.17336743872982
unmarked47,572,buzz,1,24,0.9541301642708879,14347.364814284203,14.347364814284203,0.22599999999999554,63.483915107453484
unmarked47,573,buzz,2,24,0.9541301642708879,14412.479618170903,14.412479618170902,0.22599999999999554,63.77203370872206
unmarked47,574,buzz,1,24,0.9541301642708879,14277.21220313015,14.27721220313015,0.22599999999999554,63.17350532358598
unmarked47,575,buzz,1,24,0.9541301642708879,14277.21220313015,14.27721220313015,0.22599999999999554,63.17350532358598
unmarked47,576,buzz,2,24,0.9541301642708879,14204.213803348144,14.204213803348145,0.22599999999999554,62.85050355463905
unmarked47,577,buzz,1,24,0.9541301642708879,14207.774044643109,14.20777404464311,0.22599999999999554,62.86625683470527
unmarked47,578,buzz,2,24,0.9541301642708879,13778.376542210503,13.778376542210502,0.22599999999999554,60.96626788588838
unmarked47,579,buzz,2,24,0.9541301642708879,13512.51714075997,13.51251714075997,0.22599999999999554,59.789898852921404
unmarked47,580,buzz,2,24,0.9541301642708879,14629.52094976652,14.62952094976652,0.22599999999999554,64.73239358303898
unmarked47,581,buzz,1,24,0.9541301642708879,14210.51277986663,14.210512779866631,0.22599999999999554,62.878375132154474
unmarked47,582,buzz,2,24,0.9541301642708879,13718.157571022712,13.718157571022711,0.22599999999999554,60.699812261163636
unmarked47,583,buzz,2,24,0.9541301642708879,13150.927379189701,13.150927379189701,0.22599999999999554,58.18994415570779
unmarked47,584,buzz,1,24,0.9541301642708879,13649.318224626764,13.649318224626764,0.22599999999999554,60.39521338330546
unmarked47,585,buzz,1,24,0.9541301642708879,14035.735216375491,14.03573521637549,0.22599999999999554,62.10502308130871
unmarked47,592,buzz,1,24,0.9541301642708879,10545.57783519732,10.54557783519732,0.22599999999999554,46.66184882830765
unmarked47,593,buzz,2,24,0.9541301642708879,10602.450671899014,10.602450671899014,0.22599999999999554,46.91349854822665
unmarked47,594,buzz,1,24,0.9541301642708879,10606.380734045648,10.606380734045647,0.22599999999999554,46.930888203742725
unmarked47,595,buzz,1,24,0.9541301642708879,10639.989778256057,10.639989778256057,0.22599999999999554,47.07960078874454
unmarked47,596,buzz,1,24,0.9541301642708879,10926.220812843942,10.926220812843942,0.22599999999999554,48.34610979134583
unmarked47,597,buzz,1,24,0.9541301642708879,11048.577701805909,11.04857770180591,0.22599999999999554,48.88751195489437
unmarked47,602,buzz,2,24,0.9541301642708879,12177.606985750863,12.177606985750863,0.22599999999999554,53.88321675111108
unmarked47,603,buzz,2,24,0.9541301642708879,13028.095333405927,13.028095333405927,0.22599999999999554,57.64643952834595
unmarked47,604,buzz,2,24,0.9541301642708879,13855.291264664776,13.855291264664777,0.22599999999999554,61.306598516217036
unmarked47,614,buzz,2,24,0.9541301642708879,14064.944766398447,14.064944766398446,0.22599999999999554,62.234268877870456
unmarked47,615,buzz,1,24,0.9541301642708879,14107.861732013382,14.107861732013381,0.22599999999999554,62.42416695581265
unmarked47,616,buzz,2,24,0.9541301642708879,14000.121926342012,14.000121926342011,0.22599999999999554,61.94744215195703
unmarked47,617,flight,1,24,0.9541301642708879,13102.95428700826,13.102954287008261,0.22599999999999554,57.97767383632088
unmarked47,618,buzz,1,24,0.9541301642708879,11219.410891197955,11.219410891197954,0.22599999999999554,49.64341102300078
unmarked47,619,buzz,1,24,0.9541301642708879,10418.548379994887,10.418548379994887,0.22599999999999554,46.09977159289864
unmarked47,620,buzz,2,24,0.9541301642708879,10953.459320773549,10.953459320773549,0.22599999999999554,48.46663416271577
unmarked47,621,buzz,1,24,0.9541301642708879,11488.37026155221,11.48837026155221,0.22599999999999554,50.83349673253291
unmarked47,622,buzz,5,24,0.9541301642708879,12937.309810110346,12.937309810110346,0.22599999999999554,57.244733673055755
unmarked47,623,buzz,3,24,0.9541301642708879,13565.481860308806,13.565481860308806,0.22599999999999554,60.02425602
unmarked47,624,flight,1,24,0.9541301642708879,13425.352197950933,13.425352197950934,0.22599999999999554,59.40421326527079
unmarked47,625,flight,1,24,0.9541301642708879,12629.487420548316,12.629487420548315,0.22599999999999554,55.882687701542324
unmarked47,626,buzz,2,24,0.9541301642708879,11999.63957429453,11.99963957429453,0.22599999999999554,53.09575032873791
unmarked47,627,buzz,1,24,0.9541301642708879,11846.85146704728,11.84685146704728,0.22599999999999554,52.41969675684741
unmarked47,628,buzz,2,24,0.9541301642708879,12137.72873,12.13772873,0.22599999999999554,53.706764309218315
unmarked47,629,buzz,2,24,0.9541301642708879,13635.793429548228,13.635793429548228,0.22599999999999554,60.33536915729423
unmarked47,630,buzz,1,24,0.9541301642708879,12361.955810571873,12.361955810571873,0.22599999999999554,54.69891951580583
unmarked47,631,buzz,2,24,0.9541301642708879,12399.519533487151,12.399519533487151,0.22599999999999554,54.86513067914777
unmarked48,632,buzz,4,24,0.9541301642708879,7091.485429272394,7.091485429272394,0.11250000000000071,63.035426037976436
unmarked48,633,buzz,2,24,0.9541301642708879,6988.440516487334,6.988440516487334,0.11250000000000071,62.119471257664806
unmarked48,634,buzz,2,24,0.9541301642708879,6946.578055529948,6.946578055529948,0.11250000000000071,61.74736049359915
unmarked48,639,buzz,7,24,0.9541301642708879,7195.581902541927,7.195581902541927,0.11250000000000071,63.96072802
unmarked48,640,flight,1,24,0.9541301642708879,7546.649025965098,7.546649025965098,0.11250000000000071,67.08132467524489
unmarked48,641,flight,1,24,0.9541301642708879,6913.341694561705,6.913341694561705,0.11250000000000071,61.45192617388143
unmarked48,642,flight,1,24,0.9541301642708879,6897.5985468512345,6.897598546851235,0.11250000000000071,61.31198708
unmarked48,643,flight,2,24,0.9541301642708879,7493.347880120335,7.493347880120335,0.11250000000000071,66.60753671218033
unmarked48,644,flight,2,24,0.9541301642708879,7614.287313,7.614287313,0.11250000000000071,67.68255389609078
unmarked48,645,flight,1,24,0.9541301642708879,7811.438465849424,7.811438465849424,0.11250000000000071,69.43500858532778
unmarked48,646,flight,1,24,0.9541301642708879,6992.076897369402,6.992076897369402,0.11250000000000071,62.15179464328318
unmarked48,647,flight,1,24,0.9541301642708879,7229.675917484403,7.2296759174844025,0.11250000000000071,64.26378593319428
unmarked48,648,flight,2,24,0.9541301642708879,7660.8315,7.6608315,0.11250000000000071,68.09628000140127
unmarked48,649,flight,1,24,0.9541301642708879,7329.867599426226,7.329867599426226,0.11250000000000071,65.15437866156604
unmarked48,650,flight,2,24,0.9541301642708879,6113.3436252874635,6.113343625287463,0.11250000000000071,54.34083222477711
unmarked48,651,flight,1,24,0.9541301642708879,6004.592250815933,6.004592250815933,0.11250000000000071,53.374153340585735
unmarked48,652,flight,2,24,0.9541301642708879,6382.076866792787,6.3820768667927865,0.11250000000000071,56.729572149268854
unmarked5,672,buzz,2,22.5,1.0586737026540554,11929.919758719565,11.929919758719565,0.25500000000000256,46.78399905380175
unmarked5,734,buzz,3,22.5,1.0586737026540554,8998.369487786935,8.998369487786935,0.25500000000000256,35.287723481517034
unmarked5,739,flight,1,22.5,1.0586737026540554,9641.110619203306,9.641110619203305,0.25500000000000256,37.80827694
unmarked5,740,flight,1,22.5,1.0586737026540554,8278.282502593624,8.278282502593624,0.25500000000000256,32.46385295134722
unmarked50,741,buzz,1,23,1.0226113898709317,8245.975016353512,8.245975016353512,0.23650000000000126,34.86670197189627
unmarked50,742,buzz,1,23,1.0226113898709317,8245.975016353512,8.245975016353512,0.23650000000000126,34.86670197189627
unmarked50,747,flight,1,23,1.0226113898709317,11005.21942824596,11.00521942824596,0.23650000000000126,46.53369737101861
unmarked50,748,flight,3,23,1.0226113898709317,10389.212234502613,10.389212234502613,0.23650000000000126,43.92901579070849
unmarked50,749,flight,1,23,1.0226113898709317,10880.37453,10.88037453,0.23650000000000126,46.005811967358746
unmarked50,750,flight,2,23,1.0226113898709317,10602.235480960797,10.602235480960797,0.23650000000000126,44.829748333872054
unmarked50,751,flight,1,23,1.0226113898709317,10676.721881032157,10.676721881032158,0.23650000000000126,45.1447014
unmarked50,752,flight,2,23,1.0226113898709317,10182.013373476577,10.182013373476577,0.23650000000000126,43.05291067
unmarked50,753,flight,1,23,1.0226113898709317,10239.626685615072,10.239626685615072,0.23650000000000126,43.29651876
unmarked50,754,flight,1,23,1.0226113898709317,10676.275204377063,10.676275204377063,0.23650000000000126,45.14281270349685
unmarked50,755,flight,2,23,1.0226113898709317,11053.513273744004,11.053513273744004,0.23650000000000126,46.73789967756425
unmarked50,756,flight,1,23,1.0226113898709317,11180.657820203103,11.180657820203104,0.23650000000000126,47.27550875350124
unmarked50,757,flight,1,23,1.0226113898709317,11061.130092420317,11.061130092420317,0.23650000000000126,46.770106099028574
unmarked50,758,flight,1,23,1.0226113898709317,11028.211004646704,11.028211004646705,0.23650000000000126,46.63091333888645
unmarked50,759,flight,2,23,1.0226113898709317,11099.103743771784,11.099103743771785,0.23650000000000126,46.930671221022095
unmarked50,760,flight,1,23,1.0226113898709317,11008.812475625407,11.008812475625408,0.23650000000000126,46.54888996036089
unmarked50,761,flight,1,23,1.0226113898709317,10881.676519101984,10.881676519101983,0.23650000000000126,46.011317205504966
unmarked50,762,flight,1,23,1.0226113898709317,10876.428068404608,10.876428068404609,0.23650000000000126,45.98912502496639
unmarked50,763,flight,2,23,1.0226113898709317,8999.195183778349,8.999195184,0.23650000000000126,38.05156525910487
unmarked50,764,flight,2,23,1.0226113898709317,9153.860657006215,9.153860657006215,0.23650000000000126,38.70554189008949
unmarked50,765,flight,1,23,1.0226113898709317,8254.452055730984,8.254452055730985,0.23650000000000126,34.90254569019425
unmarked50,766,flight,1,23,1.0226113898709317,7985.865628,7.985865628448719,0.23650000000000126,33.76687369322908
unmarked50,767,flight,1,23,1.0226113898709317,7585.586897334321,7.585586897334322,0.23650000000000126,32.074363202259114
unmarked50,768,flight,2,23,1.0226113898709317,8371.295428615358,8.371295428615358,0.23650000000000126,35.396598006830075
unmarked50,769,flight,2,23,1.0226113898709317,8816.701387,8.816701386797929,0.23650000000000126,37.27992129724263
unmarked50,770,flight,2,23,1.0226113898709317,8024.701954768684,8.024701954768684,0.23650000000000126,33.93108649
unmarked50,771,flight,1,23,1.0226113898709317,8637.721487075383,8.637721487075384,0.23650000000000126,36.52313525190417
unmarked50,772,flight,2,23,1.0226113898709317,9605.525610461626,9.605525610461626,0.23650000000000126,40.61533027679313
unmarked501,773,buzz,1,24,0.9541301642708879,6617.241137554601,6.6172411375546005,0.1905000000000001,34.73617395041783
unmarked501,774,buzz,1,24,0.9541301642708879,6469.905884196151,6.469905884196152,0.1905000000000001,33.962760546961405
unmarked501,775,buzz,1,24,0.9541301642708879,6409.820872883424,6.409820872883424,0.1905000000000001,33.647353663430025
unmarked501,776,buzz,1,24,0.9541301642708879,6132.269751,6.132269751,0.1905000000000001,32.19039239488681
unmarked501,777,buzz,1,24,0.9541301642708879,6052.148006463524,6.052148006463525,0.1905000000000001,31.769805808207458
unmarked501,778,buzz,1,24,0.9541301642708879,5631.500259289351,5.631500259289351,0.1905000000000001,29.561681151125182
unmarked501,779,buzz,1,24,0.9541301642708879,5485.621390213646,5.485621390213646,0.1905000000000001,28.795912809520438
unmarked501,780,buzz,2,24,0.9541301642708879,5475.257819195369,5.475257819195369,0.1905000000000001,28.74151086191793
unmarked501,781,buzz,1,24,0.9541301642708879,5464.894248177093,5.464894248177092,0.1905000000000001,28.687108914315427
unmarked501,802,flight,1,24,0.9541301642708879,8279.406107694575,8.279406107694575,0.1905000000000001,43.461449384223464
unmarked501,803,flight,1,24,0.9541301642708879,7481.651007610503,7.481651007610504,0.1905000000000001,39.27375857013385
unmarked501,804,flight,1,24,0.9541301642708879,7427.317111275936,7.427317111275936,0.1905000000000001,38.988541266540324
unmarked501,805,flight,1,24,0.9541301642708879,7414.463833007008,7.414463833007009,0.1905000000000001,38.92106998953808
unmarked501,806,flight,2,24,0.9541301642708879,7799.814871,7.799814871,0.1905000000000001,40.94391008155488
unmarked501,807,flight,2,24,0.9541301642708879,7875.853701499679,7.875853701499679,0.1905000000000001,41.34306404986706
unmarked501,808,flight,1,24,0.9541301642708879,7951.773457018647,7.951773457018647,0.1905000000000001,41.74159295022909
unmarked501,809,flight,1,24,0.9541301642708879,7562.579946491895,7.562579946491895,0.1905000000000001,39.69858239628289
unmarked501,810,flight,1,24,0.9541301642708879,7549.008780687371,7.5490087806873705,0.1905000000000001,39.62734268077357
unmarked501,811,flight,1,24,0.9541301642708879,5559.531747606661,5.559531747606661,0.1905000000000001,29.183893688223925
unmarked501,816,flight,1,24,0.9541301642708879,5579.107063708909,5.579107063708909,0.1905000000000001,29.28665125306512
unmarked52,848,buzz,1,23.5,0.9877774918486618,13225.805635563995,13.225805635563995,0.23800000000000132,55.570611914134126
unmarked52,858,flight,1,23.5,0.9877774918486618,13554.786509668182,13.554786509668181,0.23800000000000132,56.952884494403804
unmarked52,860,flight,1,23.5,0.9877774918486618,12681.640595748557,12.681640595748556,0.23800000000000132,53.28420418381717
unmarked52,861,buzz,1,23.5,0.9877774918486618,9564.115264,9.564115264,0.23800000000000132,40.185358250012385
unmarked56,862,buzz,1,23.5,0.9877774918486618,6867.374845454045,6.867374845454044,0.1720000000000006,39.926597938686164
unmarked56,863,buzz,1,23.5,0.9877774918486618,6647.880808990353,6.647880808990354,0.1720000000000006,38.650469819711226
unmarked56,864,buzz,2,23.5,0.9877774918486618,6660.472601345441,6.660472601345441,0.1720000000000006,38.72367791479894
unmarked56,865,buzz,2,23.5,0.9877774918486618,7241.6087697922885,7.241608769792289,0.1720000000000006,42.10237656855967
unmarked56,868,buzz,1,23.5,0.9877774918486618,7993.744631407015,7.993744631407015,0.1720000000000006,46.475259484924344
unmarked56,869,buzz,1,23.5,0.9877774918486618,8220.411118,8.220411118,0.1720000000000006,47.79308789415402
unmarked56,870,buzz,1,23.5,0.9877774918486618,8220.411118,8.220411118,0.1720000000000006,47.79308789415402
unmarked56,871,buzz,1,23.5,0.9877774918486618,8260.411364882428,8.260411364882428,0.1720000000000006,48.025647470246504
unmarked56,872,buzz,7,23.5,0.9877774918486618,9783.354792040365,9.783354792040365,0.1720000000000006,56.87996972116471
unmarked56,877,flight,1,23.5,0.9877774918486618,8620.163483412678,8.620163483412679,0.1720000000000006,50.11722955
unmarked56,878,flight,1,23.5,0.9877774918486618,8597.19173,8.59719173,0.1720000000000006,49.98367284919895
unmarked56,879,flight,2,23.5,0.9877774918486618,9393.547624,9.393547624,0.1720000000000006,54.613648977965276
unmarked56,880,flight,1,23.5,0.9877774918486618,9311.265956694564,9.311265956694564,0.1720000000000006,54.135267190084484
unmarked56,881,flight,1,23.5,0.9877774918486618,9161.609369348562,9.161609369348561,0.1720000000000006,53.265170752026336
unmarked56,882,flight,1,23.5,0.9877774918486618,9000.824875890385,9.000824875890384,0.1720000000000006,52.33037718540903
unmarked56,883,flight,2,23.5,0.9877774918486618,8049.484322605538,8.049484322605538,0.1720000000000006,46.79932745700878
unmarked56,884,flight,1,23.5,0.9877774918486618,8071.695684842748,8.071695684842748,0.1720000000000006,46.92846328
unmarked56,885,flight,2,23.5,0.9877774918486618,8385.737214604713,8.385737214604713,0.1720000000000006,48.75428613142258
unmarked56,886,flight,1,23.5,0.9877774918486618,8509.445085,8.509445085,0.1720000000000006,49.47351793485652
unmarked56,887,flight,1,23.5,0.9877774918486618,8773.171007122031,8.773171007,0.1720000000000006,51.00680818094186
unmarked56,888,flight,1,23.5,0.9877774918486618,9050.23074,9.05023074,0.1720000000000006,52.61762058288168
unmarked56,889,flight,2,23.5,0.9877774918486618,9157.645023162771,9.157645023162772,0.1720000000000006,53.24212222769035
unmarked56,890,flight,3,23.5,0.9877774918486618,9230.440470757552,9.230440470757552,0.1720000000000006,53.66535157417162
unmarked56,891,flight,2,23.5,0.9877774918486618,8813.456326794088,8.813456326794089,0.1720000000000006,51.24102515577941
unmarked56,892,flight,1,23.5,0.9877774918486618,8625.638536494498,8.625638536494499,0.1720000000000006,50.149061258688775
unmarked56,893,flight,2,23.5,0.9877774918486618,8885.656144561279,8.885656145,0.1720000000000006,51.660791538146796
unmarked56,894,flight,2,23.5,0.9877774918486618,9147.904549315655,9.147904549315655,0.1720000000000006,53.18549157
unmarked56,895,flight,2,23.5,0.9877774918486618,8536.998743,8.536998743,0.1720000000000006,49.63371362104326
unmarked56,896,flight,1,23.5,0.9877774918486618,8353.625951233198,8.353625951233198,0.1720000000000006,48.56759273972773
unmarked56,897,flight,1,23.5,0.9877774918486618,9721.919829823764,9.721919829823765,0.1720000000000006,56.52278970827751
unmarked56,898,flight,1,23.5,0.9877774918486618,9164.782505763375,9.164782505763375,0.1720000000000006,53.28361921955432
unmarked56,899,flight,1,23.5,0.9877774918486618,8994.336363101931,8.994336363101931,0.1720000000000006,52.29265327384826
unmarked57,900,buzz,2,24,0.9541301642708879,6794.5387496356125,6.794538749635612,0.27550000000000274,24.66257259395842
unmarked57,901,buzz,1,24,0.9541301642708879,6764.469909986716,6.764469909986715,0.27550000000000274,24.55342980031451
unmarked57,902,flight,1,24,0.9541301642708879,9915.043587703361,9.915043587703362,0.27550000000000274,35.98926892088299
unmarked57,903,flight,1,24,0.9541301642708879,9645.918198700527,9.645918198700526,0.27550000000000274,35.01240725
unmarked57,904,flight,1,24,0.9541301642708879,7938.584706583966,7.938584706583966,0.27550000000000274,28.815189497582168
unmarked57,905,flight,1,24,0.9541301642708879,8760.651806557791,8.760651807,0.27550000000000274,31.799099116361898
unmarked57,906,flight,1,24,0.9541301642708879,6698.182670954157,6.698182670954157,0.27550000000000274,24.31282276208381
unmarked57,907,flight,1,24,0.9541301642708879,8271.363935365971,8.271363935,0.27550000000000274,30.02309958390522
unmarked57,908,flight,1,24,0.9541301642708879,8339.897578457285,8.339897578457284,0.27550000000000274,30.271860538864615
unmarked57,909,flight,1,24,0.9541301642708879,8282.510083944984,8.282510083944985,0.27550000000000274,30.063557473484217
unmarked57,910,flight,1,24,0.9541301642708879,8129.2874658209175,8.129287465820918,0.27550000000000274,29.507395520220822
unmarked57,911,flight,2,24,0.9541301642708879,8459.882118178808,8.459882118178808,0.27550000000000274,30.707376109541645
unmarked57,912,flight,2,24,0.9541301642708879,8062.1420821186175,8.062142082118617,0.27550000000000274,29.263673619305035
unmarked57,913,flight,1,24,0.9541301642708879,8432.617276,8.432617276,0.27550000000000274,30.60841116608561
unmarked57,914,flight,2,24,0.9541301642708879,9113.284575797947,9.113284575797946,0.27550000000000274,33.07907287040964
unmarked57,915,flight,2,24,0.9541301642708879,9463.270778788445,9.463270778788445,0.27550000000000274,34.349440213387844
unmarked57,916,flight,2,24,0.9541301642708879,8292.536465363206,8.292536465363206,0.27550000000000274,30.099950872461427
unmarked59,917,buzz,2,23.5,0.9877774918486618,12129.82719481373,12.12982719481373,0.22850000000000037,53.08458290946919
unmarked59,918,buzz,1,23.5,0.9877774918486618,11206.904999969369,11.20690499996937,0.22850000000000037,49.045536104898694
unmarked59,919,buzz,1,23.5,0.9877774918486618,8172.683684943372,8.172683684943372,0.22850000000000037,35.76666821
unmarked59,920,buzz,2,23.5,0.9877774918486618,9638.063447430764,9.638063447430765,0.22850000000000037,42.17970874149125
unmarked59,921,buzz,2,23.5,0.9877774918486618,9809.891095692312,9.809891095692311,0.22850000000000037,42.9316897
unmarked59,924,buzz,2,23.5,0.9877774918486618,7749.841625342249,7.749841625342249,0.22850000000000037,33.91615590959403
unmarked59,925,buzz,1,23.5,0.9877774918486618,7674.239309226636,7.674239309226635,0.22850000000000037,33.58529238173577
unmarked59,926,buzz,3,23.5,0.9877774918486618,7657.6683540233835,7.657668354023383,0.22850000000000037,33.51277179003663
unmarked59,927,buzz,2,23.5,0.9877774918486618,8381.907996379812,8.381907996379812,0.22850000000000037,36.682310706257326
unmarked59,928,buzz,3,23.5,0.9877774918486618,8779.507402176743,8.779507402176744,0.22850000000000037,38.422351869482405
unmarked59,946,flight,2,23.5,0.9877774918486618,14305.690217639574,14.305690217639574,0.22850000000000037,62.60695937697834
unmarked59,947,flight,2,23.5,0.9877774918486618,13652.192433472368,13.652192433472369,0.22850000000000037,59.74701283795338
unmarked59,948,flight,2,23.5,0.9877774918486618,13298.390093886515,13.298390093886516,0.22850000000000037,58.19864374
unmarked59,950,buzz,2,23.5,0.9877774918486618,13601.051834275888,13.601051834275887,0.22850000000000037,59.52320277582436
unmarked59,951,buzz,2,23.5,0.9877774918486618,13269.499972915923,13.269499972915922,0.22850000000000037,58.07220994711554
unmarked59,952,buzz,3,23.5,0.9877774918486618,11303.635283969132,11.303635283969133,0.22850000000000037,49.468863387173364
unmarked59,953,buzz,1,23.5,0.9877774918486618,11178.113261636965,11.178113261636964,0.22850000000000037,48.919532873684666
unmarked59,954,buzz,1,23.5,0.9877774918486618,11129.19219846467,11.12919219846467,0.22850000000000037,48.705436317131955
unmarked59,955,buzz,2,23.5,0.9877774918486618,11106.560043015937,11.106560043015937,0.22850000000000037,48.60638968
unmarked59,962,buzz,2,23.5,0.9877774918486618,14751.301931316297,14.751301931316297,0.22850000000000037,64.55712004952417
unmarked59,963,buzz,2,23.5,0.9877774918486618,11966.940513297406,11.966940513297406,0.22850000000000037,52.371730911585935
unmarked59,964,buzz,2,23.5,0.9877774918486618,11045.85084325592,11.04585084325592,0.22850000000000037,48.34070391
unmarked59,965,buzz,2,23.5,0.9877774918486618,11292.133405298546,11.292133405298546,0.22850000000000037,49.41852693784914
unmarked59,970,buzz,1,23.5,0.9877774918486618,13228.27112818365,13.22827112818365,0.22850000000000037,57.89177736623032
unmarked59,971,buzz,1,23.5,0.9877774918486618,13530.316495418112,13.530316495418113,0.22850000000000037,59.213638929619655
