BeeID,bout_index,event_type,dt,Temperature,q10,metabolic_rate_uL_h,metabolic_rate_mL_h
unmarked3,167,buzz,2,22.0,1.0960077501510197,11857.026132063287,11.857026132063288
unmarked3,168,buzz,1,22.0,1.0960077501510197,11677.04894579859,11.677048945798589
unmarked3,169,buzz,1,22.0,1.0960077501510197,14993.112458531514,14.993112458531513
unmarked3,170,buzz,2,22.0,1.0960077501510197,15025.173973246678,15.025173973246678
unmarked3,171,buzz,1,22.0,1.0960077501510197,15161.697301838041,15.161697301838041
unmarked3,177,flight,2,22.0,1.0960077501510197,12108.969598419955,12.108969598419955
unmarked3,178,flight,1,22.0,1.0960077501510197,11361.06202017425,11.36106202017425
unmarked3,179,flight,1,22.0,1.0960077501510197,8632.180275553732,8.632180275553733
unmarked303,180,buzz,1,22.5,1.0586737026540554,10574.468268735236,10.574468268735236
unmarked303,181,buzz,2,22.5,1.0586737026540554,11549.128802367773,11.549128802367774
unmarked303,182,buzz,3,22.5,1.0586737026540554,10571.034354713309,10.571034354713309
unmarked303,183,buzz,1,22.5,1.0586737026540554,9372.33411610401,9.37233411610401
unmarked303,184,buzz,1,22.5,1.0586737026540554,8344.083307908386,8.344083307908386
unmarked303,185,buzz,4,22.5,1.0586737026540554,8372.672579513817,8.372672579513818
unmarked303,186,buzz,2,22.5,1.0586737026540554,10699.949051485492,10.699949051485492
unmarked303,187,buzz,1,22.5,1.0586737026540554,10618.960513232458,10.618960513232457
unmarked303,188,buzz,2,22.5,1.0586737026540554,10749.179284271571,10.749179284271571
unmarked303,189,buzz,1,22.5,1.0586737026540554,10879.398055310685,10.879398055310684
unmarked303,190,buzz,1,22.5,1.0586737026540554,10622.935621251183,10.622935621251184
unmarked303,191,buzz,2,22.5,1.0586737026540554,10630.479941791036,10.630479941791036
unmarked303,192,buzz,1,22.5,1.0586737026540554,10800.003879653843,10.800003879653843
unmarked303,193,buzz,1,22.5,1.0586737026540554,11058.068298760201,11.058068298760201
unmarked303,194,buzz,2,22.5,1.0586737026540554,11477.707074896141,11.477707074896141
unmarked303,195,buzz,1,22.5,1.0586737026540554,13016.92632220827,13.01692632220827
unmarked303,196,buzz,1,22.5,1.0586737026540554,13016.92632220827,13.01692632220827
unmarked303,197,buzz,1,22.5,1.0586737026540554,13016.92632220827,13.01692632220827
unmarked303,198,buzz,1,22.5,1.0586737026540554,13628.319278350084,13.628319278350084
unmarked303,199,buzz,2,22.5,1.0586737026540554,13327.417321743758,13.327417321743757
unmarked303,200,buzz,2,22.5,1.0586737026540554,13611.283101126974,13.611283101126974
unmarked303,201,buzz,2,22.5,1.0586737026540554,13604.140229655171,13.60414022965517
unmarked303,202,buzz,2,22.5,1.0586737026540554,13285.35282778146,13.28535282778146
unmarked303,203,buzz,2,22.5,1.0586737026540554,11539.312356327286,11.539312356327285
unmarked303,204,flight,1,22.5,1.0586737026540554,10915.2324662676,10.9152324662676
unmarked303,205,buzz,1,22.5,1.0586737026540554,10646.871386729228,10.646871386729227
unmarked303,206,buzz,2,22.5,1.0586737026540554,10773.121401791834,10.773121401791833
unmarked303,207,buzz,2,22.5,1.0586737026540554,11188.394419312765,11.188394419312765
unmarked303,208,buzz,2,22.5,1.0586737026540554,11745.795651823451,11.745795651823451
unmarked303,209,buzz,1,22.5,1.0586737026540554,11996.707036190453,11.996707036190454
unmarked303,211,buzz,2,22.5,1.0586737026540554,10848.196823946064,10.848196823946063
unmarked303,212,buzz,1,22.5,1.0586737026540554,10609.596332597741,10.609596332597741
unmarked303,213,buzz,1,22.5,1.0586737026540554,10187.17917319656,10.18717917319656
unmarked303,214,buzz,2,22.5,1.0586737026540554,9799.30378416135,9.79930378416135
unmarked303,215,buzz,2,22.5,1.0586737026540554,12468.428747271644,12.468428747271645
unmarked303,216,buzz,2,22.5,1.0586737026540554,8552.76885644081,8.55276885644081
unmarked303,217,buzz,2,22.5,1.0586737026540554,9098.259374592417,9.098259374592416
unmarked303,218,buzz,2,22.5,1.0586737026540554,9887.116321366952,9.887116321366952
unmarked303,219,buzz,2,22.5,1.0586737026540554,10579.899264829852,10.579899264829852
unmarked303,220,buzz,1,22.5,1.0586737026540554,10579.502897395578,10.579502897395578
unmarked303,221,buzz,2,22.5,1.0586737026540554,10533.056764712737,10.533056764712738
unmarked303,223,buzz,2,22.5,1.0586737026540554,10358.393389493025,10.358393389493026
unmarked303,224,buzz,2,22.5,1.0586737026540554,9791.070267041066,9.791070267041066
unmarked303,225,buzz,1,22.5,1.0586737026540554,9345.62886021982,9.34562886021982
unmarked303,226,buzz,2,22.5,1.0586737026540554,9538.575953753852,9.538575953753853
unmarked303,227,buzz,1,22.5,1.0586737026540554,8530.994690928846,8.530994690928846
unmarked303,228,buzz,2,22.5,1.0586737026540554,9279.361179802188,9.279361179802189
unmarked303,229,flight,1,22.5,1.0586737026540554,9336.935455243107,9.336935455243108
unmarked34,230,buzz,1,23.5,0.9877774918486618,9663.261256136828,9.663261256136828
unmarked34,231,flight,2,23.5,0.9877774918486618,9887.384610593816,9.887384610593816
unmarked34,232,buzz,4,23.5,0.9877774918486618,10398.678588591016,10.398678588591016
unmarked34,233,buzz,1,23.5,0.9877774918486618,9593.670356281105,9.593670356281105
unmarked38,234,buzz,2,23.5,0.9877774918486618,6494.319734774571,6.494319734774571
unmarked38,235,buzz,2,23.5,0.9877774918486618,6533.947194637057,6.533947194637057
unmarked38,236,buzz,1,23.5,0.9877774918486618,7573.303463777579,7.573303463777579
unmarked38,237,buzz,3,23.5,0.9877774918486618,7613.301735310507,7.613301735310507
unmarked38,238,buzz,2,23.5,0.9877774918486618,7675.892848747991,7.67589284874799
unmarked38,239,buzz,1,23.5,0.9877774918486618,7703.671127373758,7.703671127373759
unmarked38,240,buzz,2,23.5,0.9877774918486618,8078.8829514289355,8.078882951428936
unmarked38,241,buzz,1,23.5,0.9877774918486618,9501.632805589621,9.50163280558962
unmarked38,242,buzz,2,23.5,0.9877774918486618,9575.343922919341,9.575343922919341
unmarked38,243,buzz,2,23.5,0.9877774918486618,9607.193227700012,9.607193227700012
unmarked38,244,buzz,1,23.5,0.9877774918486618,9337.142961204021,9.337142961204021
unmarked38,245,buzz,1,23.5,0.9877774918486618,9337.142961204021,9.337142961204021
unmarked38,246,buzz,1,23.5,0.9877774918486618,9097.102362687887,9.097102362687886
unmarked38,247,buzz,1,23.5,0.9877774918486618,9097.102362687887,9.097102362687886
unmarked38,248,buzz,1,23.5,0.9877774918486618,9097.102362687887,9.097102362687886
unmarked38,249,buzz,2,23.5,0.9877774918486618,9015.234969052472,9.015234969052472
unmarked38,250,buzz,1,23.5,0.9877774918486618,8933.367575417056,8.933367575417057
unmarked38,251,buzz,1,23.5,0.9877774918486618,9443.774331671078,9.443774331671078
unmarked38,252,buzz,2,23.5,0.9877774918486618,9435.251194804912,9.435251194804913
unmarked38,253,buzz,1,23.5,0.9877774918486618,9426.728057938748,9.426728057938748
unmarked38,254,buzz,2,23.5,0.9877774918486618,9398.572250755593,9.398572250755594
unmarked38,255,buzz,2,23.5,0.9877774918486618,9341.889627163353,9.341889627163352
unmarked38,256,buzz,1,23.5,0.9877774918486618,9760.047250787129,9.76004725078713
unmarked38,257,buzz,1,23.5,0.9877774918486618,9760.047250787129,9.76004725078713
