laser_key,buzz.number,wav_file,cep.fund.frequency,start_laser,stop_laser,is_floral_buzz
_133740,191,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz191.wav,413.35,506.89,507.01,
_133740,198,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz198.wav,341.01,511.9,512.16,
_133740,199,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz199.wav,443.17,512.19,512.29,
_133740,204,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz204.wav,321.28,515.66,515.75,
_133740,205,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz205.wav,287.74,515.85,516.0,
_133740,206,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz206.wav,304.97,518.94,519.13,
_133740,210,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz210.wav,253.31,529.76,529.96,
_133740,219,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz219.wav,313.75,533.16,533.26,
_133740,222,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz222.wav,343.06,537.45,537.69,
_133740,231,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz231.wav,255.5,554.05,554.2,
_133740,233,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz233.wav,420.55,555.0,555.1,
_133740,234,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz234.wav,347.08,556.7,557.19,
_133740,235,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz235.wav,273.54,557.21,557.38,
_133740,239,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz239.wav,396.94,574.64,574.78,
_140749,44,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz44.wav,283.98,377.38,377.83,
_140749,46,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz46.wav,363.14,377.97,379.32,
_140749,47,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz47.wav,269.59,379.35,379.62,
_140749,51,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz51.wav,268.5,380.2,380.33,
_140749,53,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz53.wav,433.78,381.57,381.67,
_140749,58,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz58.wav,385.45,397.63,398.0,
_140749,61,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz61.wav,347.29,407.25,407.81,
_140749,69,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz69.wav,312.97,417.77,417.95,
_140749,74,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz74.wav,261.95,441.33,441.7,
_140749,77,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz77.wav,306.3,448.16,448.56,
_140749,78,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz78.wav,443.61,448.66,449.2,
_140749,82,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz82.wav,435.31,460.72,460.92,
_140749,91,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz91.wav,310.03,487.0,488.01,
_140749,92,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz92.wav,292.25,488.05,488.17,
_140749,97,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz97.wav,291.15,498.11,499.25,
_140749,99,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz99.wav,273.53,520.72,522.31,
_140749,102,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz102.wav,275.15,532.0,532.26,
_140749,104,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz104.wav,309.53,535.59,536.51,
_140749,107,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz107.wav,410.24,554.93,555.03,
_140749,110,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz110.wav,413.45,555.69,555.95,
_140749,114,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz114.wav,364.71,564.5,564.66,
_140749,116,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz116.wav,280.79,575.59,576.66,
_140749,119,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz119.wav,267.21,584.79,584.91,
_140749,120,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz120.wav,413.91,596.78,597.31,
_140749,122,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz122.wav,291.26,598.41,598.68,
_140749,125,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz125.wav,314.52,599.49,599.63,
_140749,126,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz126.wav,288.93,599.73,600.85,
_140749,131,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz131.wav,360.49,626.24,626.33,
_140749,132,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz132.wav,406.16,626.44,626.55,
_140749,133,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz133.wav,339.92,626.63,626.8,
_140749,140,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz140.wav,373.82,629.76,629.91,
_140749,146,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_140749\_140749_buzz146.wav,250.25,648.41,648.93,
_143735,8,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz8.wav,411.46,122.02,122.22,
_143735,9,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz9.wav,291.04,122.24,123.15,
_143735,10,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz10.wav,435.35,125.68,125.84,
_143735,11,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz11.wav,278.75,126.28,126.62,
_143735,15,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz15.wav,350.76,141.15,141.3,
_143735,16,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz16.wav,337.34,142.62,142.79,
_143735,20,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz20.wav,304.8,186.53,186.71,
_143735,21,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz21.wav,261.74,191.49,195.37,
_143735,22,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz22.wav,320.06,338.16,338.87,
_143735,23,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz23.wav,402.27,338.9,340.67,
_143735,25,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz25.wav,402.82,340.9,342.22,
_143735,27,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz27.wav,430.07,342.47,342.58,
_143735,28,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz28.wav,371.6,342.61,342.86,
_143735,33,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz33.wav,304.97,355.93,356.2,
_143735,35,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz35.wav,371.84,357.07,357.61,
_143735,38,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz38.wav,414.0,360.31,360.42,
_143735,39,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz39.wav,369.52,360.45,360.56,
_143735,42,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz42.wav,252.57,381.74,381.85,
_143735,44,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz44.wav,303.32,382.89,383.61,
_143735,47,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz47.wav,330.24,388.39,389.54,
_143735,48,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz48.wav,285.92,391.15,391.35,
_143735,50,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz50.wav,270.34,391.82,391.91,
_143735,52,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz52.wav,364.06,392.47,392.59,
_143735,54,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz54.wav,266.21,395.87,396.25,
_143735,62,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz62.wav,322.51,405.25,405.49,
_143735,65,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz65.wav,333.29,413.05,413.39,
_143735,67,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz67.wav,422.92,413.82,413.94,
_143735,68,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz68.wav,265.31,415.39,415.56,
_143735,74,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz74.wav,292.46,424.5,425.61,
_143735,75,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz75.wav,387.88,425.64,426.3,
_143735,77,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz77.wav,274.61,426.75,426.94,
_143735,79,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz79.wav,349.96,427.52,428.05,
_143735,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz80.wav,353.51,428.11,428.47,
_143735,82,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz82.wav,271.99,428.94,429.92,
_143735,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz83.wav,341.36,429.95,430.81,
_143735,86,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz86.wav,408.74,431.3,431.45,
_143735,90,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz90.wav,254.43,433.21,434.81,
_143735,92,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz92.wav,389.68,435.97,436.1,
_143735,96,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz96.wav,377.77,438.01,438.39,
_143735,98,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz98.wav,250.55,439.54,442.71,
_143735,99,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz99.wav,407.27,442.74,443.86,
_143735,101,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz101.wav,421.91,444.45,444.87,
_143735,103,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz103.wav,289.84,445.11,445.94,
_143735,108,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz108.wav,294.42,448.74,450.0,
_143735,109,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz109.wav,328.96,450.05,450.94,
_143735,110,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz110.wav,293.8,450.97,454.72,
_143735,111,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz111.wav,268.33,458.4,460.51,
_143735,112,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz112.wav,255.46,463.14,464.96,
_143735,116,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_143735\_143735_buzz116.wav,299.22,472.18,472.28,
_103712,16,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz16.wav,279.43,144.3,145.53,
_103712,17,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz17.wav,373.94,145.77,146.04,
_103712,20,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz20.wav,366.19,205.18,205.4,
_103712,26,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz26.wav,349.91,294.46,294.66,
_103712,28,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz28.wav,252.82,313.62,313.81,
_103712,29,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz29.wav,291.41,317.33,317.46,
_103712,31,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz31.wav,284.11,328.44,328.58,
_103712,37,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz37.wav,415.73,369.37,369.46,
_103712,43,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz43.wav,306.5,389.32,389.54,
_103712,44,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz44.wav,419.61,390.06,390.19,
_103712,45,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz45.wav,271.63,390.72,391.28,
_103712,47,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz47.wav,268.87,392.12,392.28,
_103712,48,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz48.wav,448.82,397.56,397.72,
_103712,55,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz55.wav,340.81,410.63,410.72,
_103712,56,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz56.wav,282.68,410.8,411.75,
_103712,57,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz57.wav,299.71,411.77,411.97,
_103712,58,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz58.wav,445.98,412.0,412.17,
_103712,61,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz61.wav,338.27,412.88,413.13,
_103712,63,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103712\_103712_buzz63.wav,276.75,413.71,413.92,
_110551,20,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz20.wav,303.78,419.27,420.41,
_110551,21,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz21.wav,345.23,457.69,458.09,
_110551,22,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz22.wav,262.04,476.98,477.41,
_110551,24,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz24.wav,332.55,492.34,493.28,
_110551,25,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz25.wav,326.65,493.71,494.93,
_110551,31,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz31.wav,389.89,507.8,507.89,
_110551,35,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz35.wav,348.42,511.28,511.58,
_110551,36,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz36.wav,350.4,560.37,560.73,
_110551,37,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz37.wav,312.32,561.85,562.04,
_110551,38,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz38.wav,324.33,562.53,563.8,
_110551,39,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz39.wav,346.25,570.05,570.74,
_110551,40,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz40.wav,330.32,574.54,575.79,
_110551,44,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz44.wav,270.28,577.7,578.1,
_110551,49,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz49.wav,343.27,585.73,586.72,
_110551,54,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz54.wav,303.9,589.37,589.49,
_110551,56,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz56.wav,265.06,589.93,590.43,
_110551,59,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz59.wav,274.94,591.28,591.5,
_110551,60,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz60.wav,388.37,591.64,592.15,
_110551,63,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz63.wav,301.86,593.29,593.73,
_110551,65,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz65.wav,339.59,594.22,594.43,
_110551,66,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz66.wav,274.96,595.39,595.48,
_110551,67,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz67.wav,253.02,597.5,597.64,
_110551,68,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz68.wav,279.9,612.52,612.89,
_110551,69,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz69.wav,340.34,613.54,614.52,
_110551,70,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz70.wav,331.36,616.89,617.35,
_110551,75,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz75.wav,352.58,621.37,621.75,
_110551,90,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz90.wav,338.87,642.37,642.81,
_110551,91,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz91.wav,286.23,650.31,651.04,
_110551,92,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz92.wav,287.24,651.22,651.82,
_110551,93,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz93.wav,327.11,662.41,663.79,
_110551,94,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz94.wav,349.66,665.78,666.38,
_110551,95,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz95.wav,325.39,667.04,667.54,
_110551,96,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz96.wav,297.76,668.23,668.78,
_110551,97,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz97.wav,266.12,668.92,669.07,
_110551,98,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz98.wav,366.03,687.17,687.42,
_110551,99,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz99.wav,262.99,689.44,689.69,
_110551,103,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz103.wav,332.96,692.84,693.41,
_110551,108,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz108.wav,277.08,707.39,708.07,
_110551,109,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz109.wav,286.93,717.96,718.67,
_110551,112,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz112.wav,333.34,727.18,728.12,
_110551,113,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz113.wav,268.49,729.23,729.58,
_110551,114,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz114.wav,322.82,734.76,735.2,
_110551,115,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz115.wav,297.19,735.48,736.85,
_110551,120,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz120.wav,305.91,738.52,740.06,
_110551,125,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz125.wav,340.16,743.36,743.45,
_110551,128,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz128.wav,284.26,744.26,744.52,
_110551,129,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz129.wav,313.91,746.65,747.42,
_110551,134,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz134.wav,297.4,755.72,756.35,
_110551,142,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz142.wav,266.17,770.76,771.83,
_110551,144,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz144.wav,273.42,774.57,775.57,
_110551,149,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz149.wav,357.85,777.36,777.71,
_110551,154,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz154.wav,253.53,780.8,781.3,
_110551,155,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz155.wav,283.38,797.85,798.82,
_110551,156,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz156.wav,330.05,800.76,801.23,
_110551,159,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz159.wav,274.56,803.67,803.91,
_110551,160,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz160.wav,328.72,804.03,804.47,
_110551,162,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz162.wav,435.54,806.06,806.28,
_110551,163,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz163.wav,368.13,807.17,807.3,
_110551,165,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz165.wav,297.7,811.16,811.86,
_110551,170,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz170.wav,271.53,814.25,815.34,
_110551,175,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz175.wav,303.94,822.2,822.32,
_110551,179,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110551\_110551_buzz179.wav,396.36,824.26,824.41,
_113704,52,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz52.wav,389.07,369.32,369.46,
_113704,54,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz54.wav,336.34,369.86,370.22,
_113704,55,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz55.wav,303.54,370.43,371.12,
_113704,56,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz56.wav,335.66,371.83,372.13,
_113704,58,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz58.wav,289.04,375.02,375.83,
_113704,59,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz59.wav,273.02,376.01,376.66,
_113704,60,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz60.wav,337.78,376.93,377.36,
_113704,61,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz61.wav,304.32,377.45,378.51,
_113704,63,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz63.wav,306.63,378.81,379.36,
_113704,64,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz64.wav,275.41,383.02,383.8,
_113704,65,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz65.wav,300.96,384.03,385.01,
_113704,66,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz66.wav,296.04,388.03,388.57,
